Date,Open,High,Low,Close,Volume,Range,Change,SP500,ForIndex,Class
7/22/2011,0.8945,0.89705,0.8896,0.8952,2.95E+11,0.00745,0.000339729,1345.02,4602.9,Bull
7/24/2011,0.8955,0.8964,0.89275,0.8955,6836400000,0.00365,0.000145517,1345.02,4602.9,Bull
7/25/2011,0.89555,0.90355,0.8941,0.9005,3.04E+11,0.00945,0.002418127,1337.43,4530.4,Bull
7/26/2011,0.9005,0.90685,0.8999,0.9012,3.52E+11,0.00695,0.000337466,1331.94,4573.3,Bear
7/27/2011,0.90125,0.90245,0.89035,0.89425,3.45E+11,-0.0121,-0.003362234,1304.89,4537.4,Bull
7/28/2011,0.89425,0.90425,0.8922,0.8998,3.61E+11,0.01205,0.00268704,1300.67,4463.8,Bull
7/29/2011,0.8998,0.9066,0.89655,0.9042,3.10E+11,0.01005,0.002118514,1292.28,4424.6,Bull
7/31/2011,0.904,0.90745,0.9029,0.90745,11378220000,0.00455,0.001558202,1292.28,4424.6,Bull
8/1/2011,0.90745,0.91455,0.90745,0.91235,3.40E+11,0.0071,0.002338771,1286.94,4497.8,Bull
8/2/2011,0.9123,0.91495,0.907,0.91315,2.89E+11,0.00795,0.000380647,1254.05,4433.6,Bull
8/3/2011,0.91315,0.91825,0.90945,0.9155,3.23E+11,0.0088,0.001116225,1260.34,4332.8,Bear
8/4/2011,0.91555,0.91735,0.9116,0.91435,3.04E+11,-0.00575,-0.000545879,1200.07,4276.5,Bull
8/5/2011,0.91435,0.92215,0.9135,0.9181,2.64E+11,0.00865,0.001777518,1199.38,4105.4,Bear
8/7/2011,0.9185,0.9195,0.9172,0.9174,9037000000,-0.0023,-0.000331252,1199.38,4105.4,Bear
8/8/2011,0.9174,0.92055,0.915,0.9156,3.88E+11,-0.00555,-0.000852952,1119.46,3986.1,Bear
8/9/2011,0.9156,0.9164,0.90585,0.9117,3.91E+11,-0.01055,-0.001853829,1172.53,4034.8,Bear
8/10/2011,0.9117,0.9122,0.8932,0.8968,3.54E+11,-0.019,-0.007156355,1120.76,4141.3,Bull
8/11/2011,0.8968,0.90075,0.89135,0.8969,4.13E+11,0.0094,4.84E-05,1172.64,4140.8,Bear
8/12/2011,0.89695,0.90345,0.89215,0.8926,2.98E+11,-0.0113,-0.002087142,1178.81,4172.6,Bear
8/14/2011,0.8928,0.89465,0.8915,0.89215,6878900000,-0.00315,-0.000219003,1178.81,4172.6,Bull
8/15/2011,0.8922,0.89935,0.8859,0.8953,3.47E+11,0.01345,0.001530705,1204.49,4282.9,Bull
8/16/2011,0.8953,0.9079,0.89455,0.90505,3.70E+11,0.01335,0.004703988,1192.76,4247.3,Bear
8/17/2011,0.90505,0.90525,0.89575,0.89585,2.54E+11,-0.0095,-0.004437275,1193.89,4303.9,Bear
8/18/2011,0.89585,0.90175,0.88895,0.88945,2.94E+11,-0.0128,-0.003113759,1140.65,4251.2,Bull
8/19/2011,0.88945,0.8945,0.88405,0.894,2.73E+11,0.01045,0.002215979,1123.53,4101.9,Bear
8/21/2011,0.894,0.8945,0.8839,0.8884,9852600000,-0.0106,-0.002728969,1123.53,4101.9,Bull
8/22/2011,0.8884,0.89825,0.88825,0.88935,2.60E+11,0.01,0.00046416,1123.82,4082.3,Bear
8/23/2011,0.8894,0.8905,0.87965,0.8828,3.55E+11,-0.01085,-0.003210385,1162.35,4173.4,Bull
8/24/2011,0.8828,0.8895,0.8771,0.8858,4.44E+11,0.0124,0.001473351,1177.6,4167.6,Bear
8/25/2011,0.8858,0.89175,0.88315,0.8848,4.07E+11,-0.0086,-0.000490562,1159.27,4212.8,Bull
8/26/2011,0.8848,0.89985,0.8845,0.8985,3.30E+11,0.01535,0.006672967,1176.8,4200,Bull
8/28/2011,0.8988,0.9033,0.8985,0.9016,12230600000,0.0048,0.001495822,1176.8,4200,Bear
8/29/2011,0.90155,0.9026,0.89125,0.8915,3.85E+11,-0.01135,-0.004892556,1210.08,4263.3,Bull
8/30/2011,0.8915,0.8956,0.886,0.89175,4.23E+11,0.0096,0.00012177,1212.92,4269.2,Bull
8/31/2011,0.89175,0.9116,0.89145,0.90825,4.65E+11,0.02015,0.007962289,1218.89,4296.5,Bull
9/1/2011,0.90825,0.912,0.9054,0.90875,3.95E+11,0.0066,0.000239017,1204.42,4307.5,Bull
9/2/2011,0.90875,0.9175,0.9066,0.9165,2.73E+11,0.0109,0.003688045,1173.97,4242.9,Bear
9/4/2011,0.917,0.917,0.9138,0.91555,6470000000,-0.0032,-0.000450402,1173.97,4242.9,Bear
9/5/2011,0.9155,0.91805,0.91415,0.91475,2.53E+11,-0.0039,-0.000379649,1173.97,4141.9,Bear
9/6/2011,0.91475,0.9178,0.90915,0.9121,4.01E+11,-0.00865,-0.001259962,1165.24,4075.5,Bull
9/7/2011,0.9121,0.91935,0.9107,0.91715,4.03E+11,0.00865,0.002397915,1198.62,4183.4,Bull
9/8/2011,0.91715,0.92765,0.9171,0.92235,3.90E+11,0.01055,0.002455382,1185.9,4188,Bull
9/9/2011,0.9224,0.927,0.9205,0.9263,2.60E+11,0.0065,0.001855912,1154.23,4194.7,Bull
9/11/2011,0.9264,0.931,0.9264,0.9309,12045000000,0.0046,0.002151366,1154.23,4194.7,Bull
9/12/2011,0.9309,0.93615,0.92935,0.93315,3.17E+11,0.0068,0.00104843,1162.27,4038.5,Bull
9/13/2011,0.9331,0.9457,0.9313,0.93975,3.46E+11,0.0144,0.003060874,1172.87,4072.7,Bear
9/14/2011,0.93975,0.943,0.93425,0.939,3.25E+11,-0.00875,-0.000346742,1188.68,4005.8,Bear
9/15/2011,0.939,0.9395,0.933,0.93515,2.64E+11,-0.0065,-0.001784314,1209.11,4071.7,Bull
9/16/2011,0.93515,0.9468,0.93515,0.9359,4.12E+11,0.01165,0.000348169,1216.01,4149.4,Bull
9/18/2011,0.9365,0.93845,0.9354,0.9365,8035200000,0.00305,0.000278334,1216.01,4149.4,Bull
9/19/2011,0.93645,0.9493,0.9361,0.94565,3.39E+11,0.0132,0.004222645,1204.09,4081.5,Bull
9/20/2011,0.94565,0.95635,0.94415,0.9558,3.15E+11,0.0122,0.004636599,1202.09,4040.2,Bear
9/21/2011,0.9558,0.95995,0.9508,0.95515,3.91E+11,-0.00915,-0.000295446,1166.76,4071.8,Bear
9/22/2011,0.95515,0.95745,0.94645,0.94655,3.82E+11,-0.011,-0.00392802,1129.56,3964.9,Bull
9/23/2011,0.94655,0.96145,0.94625,0.959,3.32E+11,0.0152,0.005675047,1136.43,3903.2,Bull
9/25/2011,0.9593,0.96225,0.9566,0.95985,8795640000,0.00565,0.000384762,1136.43,3903.2,Bear
9/26/2011,0.95985,0.96435,0.95735,0.9588,4.10E+11,-0.007,-0.000475344,1162.95,3863.9,Bull
9/27/2011,0.9589,0.9686,0.9559,0.9667,4.06E+11,0.0127,0.003563693,1175.38,4004.6,Bull
9/28/2011,0.9667,0.97295,0.96635,0.9689,3.94E+11,0.0066,0.000987237,1151.06,4039.5,Bear
9/29/2011,0.9689,0.97335,0.9624,0.9653,4.09E+11,-0.01095,-0.00161665,1160.4,4008.3,Bull
9/30/2011,0.9654,0.9749,0.96505,0.9723,2.67E+11,0.00985,0.00313798,1131.42,4008.6,Bear
10/2/2011,0.9721,0.9733,0.9711,0.9714,13196110000,-0.0022,-0.000402187,1131.42,4008.6,Bear
10/3/2011,0.9714,0.9715,0.9652,0.96685,2.65E+11,-0.0063,-0.002038998,1099.23,3897,Bull
10/4/2011,0.96685,0.97255,0.9541,0.97185,3.69E+11,0.01845,0.002240137,1123.95,3872.1,Bull
10/5/2011,0.9718,0.9791,0.96935,0.9757,3.39E+11,0.00975,0.001717066,1144.03,3926.5,Bull
10/6/2011,0.9757,0.9917,0.97565,0.98165,3.69E+11,0.01605,0.002640366,1164.97,4069.9,Bull
10/7/2011,0.98165,0.98715,0.97085,0.9845,2.72E+11,0.0163,0.00125905,1155.46,4162.9,Bull
10/9/2011,0.9853,0.9906,0.9844,0.9895,7125900000,0.0062,0.002200078,1155.46,4162.9,Bear
10/10/2011,0.9895,0.98965,0.9813,0.98205,2.33E+11,-0.00835,-0.003282199,1194.89,4162.9,Bull
10/11/2011,0.9821,0.98775,0.9767,0.98715,3.49E+11,0.01105,0.00224955,1195.54,4227.6,Bull
10/12/2011,0.98715,0.99365,0.98335,0.9928,2.87E+11,0.0103,0.002478619,1207.25,4204.3,Bear
10/13/2011,0.99285,0.99935,0.98955,0.98955,3.12E+11,-0.0098,-0.001424025,1203.66,4244.5,Bull
10/14/2011,0.98955,1.0002,0.9862,0.9899,2.38E+11,0.014,0.000153581,1224.58,4205.6,Bear
10/16/2011,0.991,0.9942,0.9873,0.98775,9961900000,-0.0069,-0.000944286,1224.58,4205.6,Bull
10/17/2011,0.98775,0.99445,0.98005,0.9915,3.79E+11,0.0144,0.00164568,1200.86,4275.4,Bear
10/18/2011,0.9915,0.99565,0.9662,0.96685,3.54E+11,-0.02945,-0.010933617,1225.38,4186.9,Bull
10/19/2011,0.96675,0.9889,0.96675,0.9867,2.91E+11,0.02215,0.008826027,1209.88,4213.7,Bear
10/20/2011,0.98675,0.9891,0.9742,0.97825,2.93E+11,-0.0149,-0.003735272,1215.39,4144.9,Bull
10/21/2011,0.97825,0.9854,0.97575,0.9825,2.72E+11,0.00965,0.001882702,1238.25,4141.9,Bull
10/23/2011,0.983,0.9879,0.982,0.98449,32706000000,0.0059,0.00087875,1238.25,4141.9,Bear
10/28/2011,0.97926,0.984,0.96784,0.9835,89306300000,-0.01616,-0.000436945,1285.09,4353.3,Bull
10/30/2011,0.9839,0.98663,0.9811,0.98648,10156500000,0.00553,0.00131392,1285.09,4353.3,Bull
10/31/2011,0.98648,0.9914,0.98137,0.98851,94739400000,0.01003,0.000892782,1253.3,4298.1,Bull
11/1/2011,0.98848,1.00229,0.98658,0.99874,1.05E+11,0.01571,0.004471377,1218.28,4232.9,Bull
11/2/2011,0.99874,1.00642,0.98907,1.00362,1.06E+11,0.01735,0.002116863,1237.9,4184.6,Bull
11/4/2011,1.01539,1.01817,1.00848,1.0153,95452600000,0.00969,0.005025079,1253.23,4281.1,Bull
11/6/2011,1.0148,1.01632,1.0123,1.01624,8128300000,0.00402,0.000401899,1253.23,4281.1,Bear
11/8/2011,1.01012,1.01728,0.99983,1.0045,99261000000,-0.01745,-0.005046344,1275.92,4293.8,Bear
11/11/2011,0.9963,1.00031,0.9825,0.9846,94710100000,-0.01781,-0.00869011,1263.85,4296.5,Bull
11/13/2011,0.9832,0.9892,0.9832,0.98875,3393300000,0.006,0.001826665,1263.85,4296.5,Bear
11/14/2011,0.98875,0.99189,0.9812,0.9833,60173900000,-0.01069,-0.002400457,1251.78,4304.6,Bear
11/15/2011,0.98329,0.98924,0.97239,0.97609,58412800000,-0.01685,-0.003196176,1257.81,4285.6,Bull
11/16/2011,0.97618,0.98339,0.97258,0.98145,51690200000,0.01081,0.002378316,1236.91,4247.4,Bull
11/17/2011,0.98145,0.99048,0.98063,0.99043,51114900000,0.00985,0.003955607,1216.13,4258.2,Bear
11/18/2011,0.99053,0.9911,0.98124,0.9863,46015260000,-0.00986,-0.001814753,1215.65,4177,Bull
11/20/2011,0.9862,0.99018,0.9855,0.99005,3184500000,0.00468,0.001648095,1215.65,4177,Bear
11/21/2011,0.99005,0.99534,0.98235,0.9865,48641770000,-0.01299,-0.001560039,1192.98,4163,Bear
11/22/2011,0.98649,0.98813,0.97081,0.97448,61763500000,-0.01732,-0.005324159,1188.04,4133,Bull
11/23/2011,0.97443,0.98525,0.97388,0.9846,58466300000,0.01137,0.004486901,1161.79,4051,Bear
11/24/2011,0.98459,0.98463,0.97612,0.9771,38333400000,-0.00851,-0.003320818,1161.79,4044.2,Bear
11/25/2011,0.97708,0.97786,0.96124,0.9645,47677200000,-0.01662,-0.005636781,1158.67,3984.3,Bull
11/27/2011,0.9642,0.971,0.9638,0.96579,4703000000,0.0072,0.000580472,1158.67,3984.3,Bear
11/28/2011,0.96589,0.9698,0.95661,0.96063,93856500000,-0.01319,-0.002326559,1192.55,4058.2,Bear
11/29/2011,0.96063,0.96598,0.95434,0.95957,1.65E+11,-0.01164,-0.000479484,1195.19,4102.1,Bull
11/30/2011,0.95952,0.96974,0.95372,0.96582,1.38E+11,0.01602,0.002819533,1246.96,4119.8,Bull
12/1/2011,0.96578,0.97779,0.96198,0.97687,1.23E+11,0.01581,0.004940578,1244.58,4228.6,Bull
12/2/2011,0.97684,0.99378,0.9739,0.993,1.05E+11,0.01988,0.007112476,1244.28,4288,Bear
12/4/2011,0.9911,0.99259,0.9883,0.99178,5646700000,-0.00429,-0.000533902,1244.28,4288,Bear
12/5/2011,0.9918,0.99234,0.98483,0.9883,1.09E+11,-0.00751,-0.001526551,1257.08,4321.3,Bear
12/6/2011,0.98829,0.99648,0.98217,0.98325,1.19E+11,-0.01431,-0.00222484,1258.47,4262,Bear
12/7/2011,0.98325,0.98553,0.97519,0.97893,1.16E+11,-0.01034,-0.001912317,1261.01,4292.5,Bull
12/8/2011,0.97899,0.98834,0.97799,0.98418,1.05E+11,0.01035,0.002322897,1234.35,4280.7,Bull
12/9/2011,0.98418,0.98967,0.98275,0.9853,83409560000,0.00692,0.000493948,1255.19,4203,Bear
12/11/2011,0.9858,0.9858,0.983,0.9839,4184000000,-0.0028,-0.000617522,1255.19,4203,Bull
12/12/2011,0.9839,0.99838,0.98384,0.9949,1.09E+11,0.01454,0.00482847,1236.47,4252.8,Bull
12/13/2011,0.99486,1.00278,0.99416,0.99689,1.25E+11,0.00862,0.000867809,1225.73,4193.4,Bear
12/14/2011,0.99689,0.99719,0.98402,0.98699,1.15E+11,-0.01317,-0.004334487,1211.82,4190.5,Bull
12/15/2011,0.98706,0.99067,0.98303,0.98921,98141900000,0.00764,0.000975746,1215.75,4139.8,Bear
12/16/2011,0.98921,0.9926,0.984,0.988,83542400000,-0.0086,-0.000531553,1219.66,4159.2,Bear
12/18/2011,0.9889,0.9894,0.9859,0.98789,3806470000,-0.0035,-4.84E-05,1219.66,4159.2,Bull
12/19/2011,0.98789,0.99489,0.98624,0.99273,1.06E+11,0.00865,0.002122557,1205.35,4060.4,Bull
12/20/2011,0.99282,0.99927,0.99171,0.9964,97346200000,0.00756,0.001602573,1241.3,4053.1,Bull
12/21/2011,0.99635,1.001,0.99499,0.99902,83439630000,0.00601,0.001140464,1243.72,4139.5,Bull
12/22/2011,0.99907,1.00656,0.99862,1.00374,70790300000,0.00794,0.002047049,1254,4090.8,Bull
12/23/2011,1.00372,1.00531,1.00228,1.0043,25436400000,0.00303,0.000242231,1265.33,4140.4,Bear
12/25/2011,1.0038,1.0043,0.9981,1.00002,5329700000,-0.0062,-0.001854777,1265.33,4140.4,Bull
12/26/2011,1.00001,1.00573,0.9987,1.00567,64304040000,0.00703,0.002446809,1265.33,4140.4,Bull
12/27/2011,1.00572,1.01513,1.00538,1.00934,88060740000,0.00975,0.00158199,1265.43,4140.4,Bull
12/28/2011,1.0093,1.01825,1.00891,1.01727,74510880000,0.00934,0.003398752,1249.64,4088.8,Bear
12/29/2011,1.01729,1.01972,1.01183,1.01562,63364580000,-0.00789,-0.000704992,1263.02,4071.1,Bull
12/30/2011,1.01562,1.02561,1.01506,1.0227,49737960000,0.01055,0.003017011,1257.6,4056.6,Bear
1/1/2012,1.0236,1.025,1.0193,1.0212,4227670000,-0.0057,-0.00063745,1257.6,4056.6,Bear
1/2/2012,1.0212,1.02223,1.01482,1.01665,70634320000,-0.00741,-0.001939341,1257.6,4056.6,Bear
1/3/2012,1.01665,1.01707,1.00276,1.00691,1.19E+11,-0.01431,-0.004180811,1277.06,4101.2,Bear
1/4/2012,1.00688,1.00752,0.99597,0.99974,1.17E+11,-0.01155,-0.003103585,1277.3,4187.8,Bear
1/5/2012,0.99971,1.00143,0.99194,0.99287,1.02E+11,-0.00949,-0.00299468,1281.06,4142.7,Bull
1/6/2012,0.99287,0.99914,0.99068,0.9957,1.00E+11,0.00846,0.001236119,1277.81,4108.5,Bear
1/8/2012,0.9968,0.997,0.99201,0.99512,5069000000,-0.00499,-0.000253052,1277.81,4108.5,Bear
1/9/2012,0.9952,0.99817,0.98825,0.99465,1.11E+11,-0.00992,-0.000205168,1280.7,4105.4,Bear
1/10/2012,0.99466,0.99484,0.98034,0.98218,1.27E+11,-0.0145,-0.005479201,1292.08,4152.2,Bull
1/11/2012,0.98218,0.99657,0.98196,0.99571,1.03E+11,0.01461,0.005941782,1292.48,4187.5,Bull
1/12/2012,0.99561,1.00188,0.99139,0.99791,1.04E+11,0.01049,0.000958506,1295.5,4181,Bear
1/13/2012,0.99791,0.99859,0.98558,0.9886,1.01E+11,-0.01301,-0.004070769,1289.09,4195.9,Bull
1/15/2012,0.9888,0.99161,0.9883,0.99069,4134860000,0.00331,0.000917173,1289.09,4195.9,Bull
1/16/2012,0.99073,0.99678,0.98618,0.99272,79505320000,0.0106,0.000888992,1289.09,4195.9,Bull
1/17/2012,0.99273,1.00044,0.98972,0.99738,1.13E+11,0.01072,0.002033884,1293.67,4215.6,Bear
1/18/2012,0.99735,1.00764,0.99649,0.99678,1.35E+11,-0.01115,-0.00026134,1308.04,4217.9,Bear
1/19/2012,0.99678,0.99804,0.98317,0.98543,1.42E+11,-0.01487,-0.004973536,1314.5,4214.8,Bull
1/20/2012,0.98544,0.99175,0.98394,0.9897,1.13E+11,0.00781,0.001877791,1315.38,4239.6,Bear
1/22/2012,0.9902,0.9902,0.9872,0.98937,3734690000,-0.003,-0.000144833,1315.38,4239.6,Bull
1/23/2012,0.98939,1.00213,0.98623,0.99743,1.15E+11,0.0159,0.003523689,1316,4225.1,Bear
1/24/2012,0.99743,0.99923,0.98889,0.99504,1.20E+11,-0.01034,-0.001041887,1314.65,4224.2,Bull
1/25/2012,0.99504,0.99977,0.99289,0.99936,1.05E+11,0.00688,0.001881423,1326.06,4271.3,Bear
1/26/2012,0.99939,1.00006,0.98751,0.98955,1.24E+11,-0.01255,-0.004284219,1318.43,4271.3,Bull
1/27/2012,0.98957,0.99856,0.98834,0.994,1.19E+11,0.01022,0.001948641,1316.33,4288.4,Bear
1/29/2012,0.9934,0.9939,0.98667,0.98685,5484000000,-0.00723,-0.003135239,1316.33,4288.4,Bull
1/30/2012,0.98685,0.99887,0.98657,0.99721,1.37E+11,0.0123,0.004535479,1313.01,4272.7,Bull
1/31/2012,0.99721,1.01473,0.99653,1.01103,1.76E+11,0.0182,0.005977418,1312.41,4262.7,Bull
2/1/2012,1.01107,1.01335,1.00548,1.01136,1.47E+11,0.00787,0.000141731,1324.09,4225.7,Bull
2/2/2012,1.01136,1.01625,1.00826,1.01453,1.51E+11,0.00799,0.001359121,1325.54,4267.8,Bear
2/3/2012,1.01458,1.01991,1.01108,1.0137,1.51E+11,-0.00883,-0.000355447,1344.9,4251.2,Bear
2/5/2012,1.0136,1.01431,1.011,1.01239,3707000000,-0.00331,-0.0005616,1344.9,4251.2,Bull
2/6/2012,1.01239,1.01603,1.01014,1.01319,1.42E+11,0.00589,0.000343048,1344.33,4296,Bear
2/8/2012,1.01487,1.01511,1.00875,1.01068,1.32E+11,-0.00636,-0.001077223,1349.96,4290.7,Bear
2/9/2012,1.01065,1.01383,1.00018,1.00132,1.42E+11,-0.01365,-0.004040781,1351.95,4282.9,Bull
2/10/2012,1.00139,1.00322,0.99599,1.0017,1.14E+11,0.00723,0.000164783,1342.64,4245.3,Bear
2/12/2012,1.0023,1.0025,0.99788,1.00149,4015380000,-0.00462,-9.11E-05,1342.64,4245.3,Bull
2/13/2012,1.00149,1.00737,1.00024,1.00186,1.08E+11,0.00713,0.00016042,1351.77,4285.1,Bear
2/14/2012,1.00186,1.00572,0.99433,0.9971,1.40E+11,-0.01139,-0.002068321,1350.5,4242.8,Bull
2/15/2012,0.9971,1.00553,0.99648,1.00315,1.56E+11,0.00905,0.002627161,1343.23,4253.4,Bull
2/16/2012,1.00312,1.01299,1.0022,1.01187,1.48E+11,0.01079,0.003758843,1358.04,4181.9,Bull
2/17/2012,1.01187,1.0157,1.00884,1.01337,1.29E+11,0.00686,0.000643323,1361.23,4195.9,Bull
2/19/2012,1.0126,1.01509,1.012,1.0143,3002080000,0.00309,0.000398382,1361.23,4195.9,Bear
2/20/2012,1.0143,1.01431,1.00717,1.00835,86561120000,-0.00714,-0.002555123,1361.23,4256.1,Bear
2/21/2012,1.00836,1.00837,0.99662,1.00006,1.81E+11,-0.01175,-0.003585246,1362.21,4291.2,Bull
2/22/2012,1.00004,1.00587,0.99816,1.00264,1.55E+11,0.00771,0.00111897,1357.66,4293.1,Bull
2/23/2012,1.00264,1.01225,1.00013,1.01048,2.02E+11,0.01212,0.003382695,1363.46,4286.2,Bull
2/24/2012,1.01049,1.01779,1.00902,1.01735,1.45E+11,0.00877,0.002942667,1365.74,4306.8,Bear
2/26/2012,1.0181,1.0185,1.01364,1.01405,6846550000,-0.00486,-0.00141102,1365.74,4306.8,Bull
2/27/2012,1.01405,1.01919,1.01201,1.01858,1.70E+11,0.00718,0.001935775,1367.59,4267.4,Bear
2/28/2012,1.01857,1.02017,1.01216,1.01329,1.82E+11,-0.00801,-0.002261388,1372.18,4262.7,Bull
2/29/2012,1.0133,1.01819,1.00848,1.01603,1.78E+11,0.00971,0.001172775,1365.68,4298.5,Bear
3/1/2012,1.01607,1.01885,1.0113,1.0126,1.47E+11,-0.00755,-0.001468608,1374.09,4255.5,Bull
3/2/2012,1.0126,1.01492,1.00744,1.0128,1.21E+11,0.00748,8.58E-05,1369.63,4273.1,Bull
3/4/2012,1.0143,1.0158,1.01215,1.01439,5358280000,0.00365,0.000681267,1369.63,4273.1,Bear
3/5/2012,1.01439,1.0185,1.00905,1.01194,1.25E+11,-0.00945,-0.001050196,1364.33,4263,Bear
3/6/2012,1.01196,1.01336,1.00529,1.00863,1.44E+11,-0.00807,-0.001422882,1343.36,4204.7,Bull
3/7/2012,1.00863,1.01315,1.00597,1.00944,1.25E+11,0.00718,0.000348629,1352.63,4143.7,Bull
3/9/2012,1.00158,1.01578,0.99682,1.0138,1.66E+11,0.01896,0.001871777,1370.87,4212,Bear
3/11/2012,1.0146,1.0161,1.00888,1.00957,14703390000,-0.00722,-0.00181585,1370.87,4212,Bear
3/12/2012,1.00957,1.01115,1.00467,1.00861,1.72E+11,-0.00648,-0.000413167,1371.09,4196.7,Bear
3/15/2012,0.97945,0.98729,0.97583,0.98411,2.26E+11,-0.01146,-0.010679625,1402.6,4277.8,Bull
3/16/2012,0.98411,0.99779,0.98278,0.99568,1.70E+11,0.01501,0.005076139,1404.17,4276.2,Bull
3/18/2012,0.9963,0.99741,0.99266,0.99741,8302650000,0.00475,0.000753934,1404.17,4276.2,Bull
3/19/2012,0.99741,1.00697,0.9952,1.00568,1.45E+11,0.01177,0.003586095,1409.75,4290.8,Bull
3/20/2012,1.00569,1.01277,1.00368,1.00871,1.34E+11,0.00909,0.001306513,1405.52,4275,Bull
3/22/2012,1.01289,1.02279,1.01124,1.01988,1.81E+11,0.01155,0.004782749,1392.78,4273.7,Bull
3/23/2012,1.01988,1.02934,1.01877,1.02587,1.37E+11,0.01057,0.002543254,1397.11,4270.4,Bear
3/25/2012,1.0264,1.027,1.02216,1.02541,8737430000,-0.00484,-0.000194781,1397.11,4270.4,Bear
3/26/2012,1.0254,1.03138,1.02254,1.02327,1.23E+11,-0.00884,-0.000907307,1416.51,4262.8,Bull
3/27/2012,1.02328,1.03078,1.02043,1.03046,1.26E+11,0.01035,0.003040896,1412.52,4301.3,Bull
3/28/2012,1.03046,1.03364,1.02691,1.03163,1.47E+11,0.00673,0.000492825,1405.54,4343.5,Bull
3/29/2012,1.03163,1.03723,1.03112,1.03177,1.35E+11,0.00611,5.89E-05,1403.28,4337.9,Bull
3/30/2012,1.03179,1.03959,1.03149,1.0384,1.29E+11,0.0081,0.002781783,1408.47,4335.2,Bull
4/1/2012,1.0393,1.0416,1.0374,1.03894,5419410000,0.0042,0.000225788,1408.47,4335.2,Bear
4/2/2012,1.03894,1.04164,1.03356,1.03501,1.08E+11,-0.00808,-0.001645921,1419.04,4329.3,Bear
4/3/2012,1.03501,1.03662,1.02877,1.03334,1.29E+11,-0.00785,-0.000701305,1413.38,4337,Bull
4/4/2012,1.03334,1.04504,1.03284,1.04371,1.31E+11,0.0122,0.004336604,1398.96,4333.9,Bull
4/6/2012,1.04545,1.05815,1.04527,1.05627,1.27E+11,0.01288,0.005195101,1398.96,4333.9,Bull
4/8/2012,1.0531,1.05751,1.0531,1.05751,9292930000,0.00441,0.000509538,1398.96,4333.9,Bear
4/9/2012,1.0575,1.05801,1.04719,1.04833,1.22E+11,-0.01082,-0.003786469,1382.2,4333.9,Bear
4/10/2012,1.04833,1.05226,1.03893,1.04712,1.75E+11,-0.01333,-0.000501559,1358.59,4292.3,Bull
4/11/2012,1.04711,1.05385,1.04279,1.04933,1.47E+11,0.01106,0.000915635,1368.71,4292.3,Bull
4/12/2012,1.0493,1.05498,1.04568,1.05443,1.53E+11,0.0093,0.002105664,1387.57,4280.6,Bull
4/13/2012,1.05443,1.05784,1.05107,1.0567,1.11E+11,0.00677,0.000933954,1370.26,4323.3,Bear
4/15/2012,1.057,1.057,1.0529,1.05481,6719450000,-0.0041,-0.000777469,1370.26,4323.3,Bear
4/16/2012,1.05481,1.0572,1.04538,1.04895,1.33E+11,-0.01182,-0.002419451,1369.57,4302.3,Bull
4/17/2012,1.04896,1.05536,1.04423,1.05416,1.51E+11,0.01113,0.002151746,1390.78,4288.8,Bull
4/19/2012,1.06915,1.07739,1.0685,1.07462,1.38E+11,0.00889,0.008348386,1376.92,4362.7,Bear
4/20/2012,1.07462,1.07552,1.072,1.0738,21125300000,-0.00352,-0.000331519,1378.53,4366.5,Bull
4/22/2012,1.0743,1.07745,1.0724,1.0771,6008260000,0.00505,0.001332626,1378.53,4366.5,Bear
4/23/2012,1.0771,1.07746,1.06838,1.07156,92830110000,-0.00908,-0.002239532,1366.94,4352.4,Bull
4/24/2012,1.07156,1.08227,1.06766,1.08193,1.53E+11,0.01461,0.00418267,1371.97,4360.4,Bull
4/26/2012,1.08721,1.09468,1.08626,1.09315,1.48E+11,0.00842,0.004480596,1399.98,4375.2,Bull
4/27/2012,1.09314,1.09769,1.08812,1.09704,1.12E+11,0.00957,0.001542704,1403.36,4362.1,Bear
4/29/2012,1.097,1.09926,1.09292,1.0963,13127060000,-0.00634,-0.000293049,1403.36,4362.1,Bear
4/30/2012,1.0963,1.10111,1.09209,1.09336,1.33E+11,-0.00902,-0.001166233,1397.91,4396.6,Bear
5/1/2012,1.09336,1.09439,1.08308,1.08629,1.79E+11,-0.01131,-0.0028174,1405.82,4429.5,Bear
5/2/2012,1.08632,1.08764,1.07252,1.07333,1.90E+11,-0.01512,-0.005212513,1402.31,4435.9,Bear
5/4/2012,1.06211,1.0802,1.0611,1.0711,2.04E+11,-0.0191,-0.000903249,1369.1,4396,Bull
5/6/2012,1.0695,1.07484,1.06945,1.0745,9821310000,0.00539,0.001376401,1369.1,4396,Bull
5/7/2012,1.0745,1.08113,1.0708,1.0789,1.78E+11,0.01033,0.001774773,1369.58,4301.3,Bear
5/9/2012,1.08389,1.08881,1.06636,1.06914,1.83E+11,-0.02245,-0.003946615,1354.58,4275.1,Bear
5/10/2012,1.06914,1.07048,1.05666,1.06577,2.20E+11,-0.01382,-0.001371087,1357.99,4295.6,Bear
5/11/2012,1.06577,1.07158,1.05199,1.0574,1.83E+11,-0.01959,-0.003424185,1353.39,4285.1,Bear
5/13/2012,1.0564,1.05807,1.05397,1.05509,9318180000,-0.0041,-0.000949799,1353.39,4285.1,Bull
5/14/2012,1.05509,1.0642,1.05128,1.05619,1.83E+11,0.01292,0.000452544,1338.35,4297,Bull
