@relation whatever

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Range numeric
@attribute Change numeric
@attribute SP500 numeric
@attribute NIKKEI numeric
@attribute Class { Bear , Bull } 


@data
83.976 , 84.347 , 83.104 , 83.443 , 99268000000 , -1.243 , -0.002775618 , 1236.47 , 8653.82 , Bull 
83.446 , 83.827 , 82.832 , 83.803 , 98495000000 , 0.995 , 0.001869656 , 1225.73 , 8552.81 , Bull 
83.805 , 84.509 , 83.644 , 84.27 , 98910000000 , 0.865 , 0.002413428 , 1211.82 , 8519.13 , Bear 
84.27 , 84.443 , 83.861 , 84.05 , 85727000000 , -0.582 , -0.001135276 , 1215.75 , 8377.37 , Bear 
84.046 , 84.199 , 83.687 , 83.97 , 75010000000 , -0.512 , -0.000413565 , 1219.66 , 8401.72 , Bull 
83.94 , 84.089 , 83.81 , 84.018 , 3219000000 , 0.279 , 0.000248186 , 1219.66 , 8401.72 , Bear 
84.017 , 84.118 , 83.628 , 83.78 , 82242000000 , -0.49 , -0.001231983 , 1205.35 , 8296.12 , Bull 
83.78 , 83.9 , 83.497 , 83.801 , 75334000000 , 0.403 , 0.000108845 , 1241.3 , 8336.48 , Bear 
83.801 , 83.848 , 83.41 , 83.56 , 67219000000 , -0.438 , -0.00125077 , 1243.72 , 8459.98 , Bear 
83.558 , 83.566 , 82.854 , 83.025 , 57539000000 , -0.712 , -0.002789547 , 1254 , 8395.16 , Bear 
83.026 , 83.161 , 82.84 , 82.86 , 37779000000 , -0.321 , -0.000863955 , 1265.33 , 8395.16 , Bull 
82.87 , 82.957 , 82.745 , 82.941 , 3733000000 , 0.212 , 0.000424338 , 1265.33 , 8395.16 , Bear 
82.939 , 82.975 , 82.65 , 82.752 , 47281000000 , -0.325 , -0.000990768 , 1265.33 , 8395.16 , Bear 
82.749 , 82.764 , 81.811 , 82.364 , 87689000000 , -0.953 , -0.002041069 , 1265.43 , 8440.56 , Bear 
82.359 , 82.367 , 81.593 , 81.627 , 65094000000 , -0.774 , -0.003903595 , 1249.64 , 8423.62 , Bear 
81.624 , 81.848 , 81.287 , 81.497 , 66847000000 , -0.561 , -0.000692213 , 1263.02 , 8398.89 , Bear 
81.499 , 81.542 , 80.936 , 81.12 , 46272000000 , -0.606 , -0.00201368 , 1257.6 , 8455.35 , Bull 
81.19 , 81.33 , 80.916 , 81.12 , 5221000000 , 0.414 , 0 , 1257.6 , 8455.35 , Bull 
81.125 , 81.748 , 81.11 , 81.667 , 65073000000 , 0.638 , 0.00291866 , 1257.6 , 8455.35 , Bull 
81.668 , 82.277 , 81.608 , 82.047 , 96057000000 , 0.669 , 0.002016104 , 1277.06 , 8455.35 , Bull 
82.047 , 83.374 , 81.879 , 83.183 , 93901000000 , 1.495 , 0.005971873 , 1277.3 , 8560.11 , Bull 
83.184 , 83.388 , 82.879 , 83.306 , 94730000000 , 0.509 , 0.000641703 , 1281.06 , 8488.71 , Bear 
83.301 , 83.674 , 82.85 , 83.06 , 92247000000 , -0.824 , -0.001284355 , 1277.81 , 8390.35 , Bear 
83.06 , 83.29 , 83.02 , 83.039 , 4307000000 , -0.27 , -0.000109816 , 1277.81 , 8390.35 , Bear 
83.03 , 83.273 , 82.665 , 82.713 , 81257000000 , -0.608 , -0.001708338 , 1280.7 , 8390.35 , Bull 
82.715 , 83.487 , 82.715 , 83.358 , 1.02E+11 , 0.772 , 0.003373513 , 1292.08 , 8422.26 , Bear 
83.358 , 83.458 , 82.809 , 83.079 , 93514000000 , -0.649 , -0.001456026 , 1292.48 , 8447.88 , Bear 
83.083 , 83.148 , 82.544 , 82.762 , 93212000000 , -0.604 , -0.001660283 , 1295.5 , 8385.59 , Bull 
82.765 , 83.06 , 82.406 , 82.86 , 1.09E+11 , 0.654 , 0.000513952 , 1289.09 , 8500.02 , Bull 
82.94 , 82.948 , 82.71 , 82.889 , 4535000000 , 0.238 , 0.000151971 , 1289.09 , 8500.02 , Bear 
82.888 , 82.999 , 82.348 , 82.67 , 76096000000 , -0.651 , -0.001148963 , 1289.09 , 8378.36 , Bear 
82.673 , 82.82 , 82.329 , 82.618 , 1.06E+11 , -0.491 , -0.00027326 , 1293.67 , 8466.4 , Bear 
82.619 , 82.685 , 81.848 , 82.153 , 1.20E+11 , -0.837 , -0.00245125 , 1308.04 , 8550.58 , Bull 
82.156 , 83.121 , 82.05 , 82.942 , 1.40E+11 , 1.071 , 0.004151076 , 1314.5 , 8639.68 , Bear 
82.942 , 83.086 , 82.528 , 82.56 , 1.12E+11 , -0.558 , -0.002004819 , 1315.38 , 8766.36 , Bull 
82.59 , 82.69 , 82.47 , 82.597 , 4790000000 , 0.22 , 0.000194589 , 1315.38 , 8766.36 , Bear 
82.596 , 82.917 , 82.3 , 82.537 , 1.05E+11 , -0.617 , -0.000315594 , 1316 , 8765.9 , Bear 
82.54 , 82.663 , 81.977 , 82.265 , 1.25E+11 , -0.686 , -0.001433577 , 1314.65 , 8785.33 , Bear 
82.264 , 82.606 , 81.98 , 82.166 , 1.11E+11 , -0.626 , -0.000522957 , 1326.06 , 8883.69 , Bull 
82.165 , 83.21 , 82.019 , 82.887 , 1.25E+11 , 1.191 , 0.003794276 , 1318.43 , 8849.47 , Bear 
82.887 , 82.898 , 81.982 , 82 , 1.13E+11 , -0.916 , -0.004672569 , 1316.33 , 8841.22 , Bull 
82.09 , 82.164 , 81.91 , 82.097 , 5291000000 , 0.254 , 0.000513435 , 1316.33 , 8841.22 , Bull 
82.093 , 82.25 , 81.906 , 82.098 , 1.15E+11 , 0.344 , 5.28998E-06 , 1313.01 , 8793.05 , Bear 
82.098 , 82.147 , 81.307 , 81.397 , 1.39E+11 , -0.84 , -0.003724179 , 1312.41 , 8802.51 , Bull 
81.396 , 81.855 , 81.357 , 81.496 , 1.28E+11 , 0.498 , 0.000527894 , 1324.09 , 8809.79 , Bull 
81.496 , 82.057 , 81.399 , 81.657 , 1.26E+11 , 0.658 , 0.000857127 , 1325.54 , 8876.82 , Bull 
81.655 , 82.461 , 81.104 , 82.11 , 1.50E+11 , 1.357 , 0.002402632 , 1344.9 , 8831.93 , Bull 
82.21 , 82.49 , 82.14 , 82.225 , 5663000000 , 0.35 , 0.00060783 , 1344.9 , 8831.93 , Bull 
82.228 , 82.465 , 82.155 , 82.296 , 1.41E+11 , 0.31 , 0.000374845 , 1344.33 , 8929.2 , Bull 
82.292 , 82.418 , 81.769 , 82.299 , 1.38E+11 , 0.649 , 1.58314E-05 , 1347.05 , 8917.52 , Bull 
82.31 , 82.661 , 82.198 , 82.411 , 1.28E+11 , 0.463 , 0.000590626 , 1349.96 , 9015.59 , Bull 
82.414 , 83.387 , 82.378 , 83.342 , 1.34E+11 , 1.009 , 0.004878734 , 1351.95 , 9002.24 , Bull 
83.347 , 83.667 , 83.238 , 83.421 , 82009000000 , 0.429 , 0.000411473 , 1342.64 , 8947.17 , Bull 
83.45 , 83.57 , 83.4 , 83.434 , 6572000000 , 0.17 , 6.76735E-05 , 1342.64 , 8947.17 , Bear 
83.434 , 83.489 , 83.093 , 83.401 , 97242000000 , -0.396 , -0.000171807 , 1351.77 , 8999.18 , Bull 
83.408 , 83.911 , 83.193 , 83.713 , 1.53E+11 , 0.718 , 0.001621648 , 1350.5 , 9052.07 , Bear 
83.716 , 83.968 , 83.489 , 83.604 , 1.35E+11 , -0.479 , -0.000565849 , 1343.23 , 9260.34 , Bear 
83.606 , 83.742 , 83.15 , 83.294 , 1.20E+11 , -0.592 , -0.001613338 , 1358.04 , 9238.1 , Bear 
83.289 , 83.526 , 83.029 , 83.16 , 1.07E+11 , -0.497 , -0.000699238 , 1361.23 , 9384.17 , Bear 
83.04 , 83.169 , 83 , 83.103 , 4162000000 , -0.169 , -0.000297779 , 1361.23 , 9384.17 , Bear 
83.103 , 83.525 , 83.05 , 83.07 , 80247000000 , -0.475 , -0.000172492 , 1361.23 , 9485.09 , Bear 
83.069 , 83.426 , 82.577 , 82.761 , 1.66E+11 , -0.849 , -0.001618481 , 1362.21 , 9463.02 , Bear 
82.761 , 82.887 , 82.315 , 82.443 , 1.19E+11 , -0.572 , -0.001671943 , 1357.66 , 9554 , Bear 
82.442 , 82.458 , 81.619 , 82.058 , 1.36E+11 , -0.839 , -0.002032859 , 1363.46 , 9595.57 , Bear 
82.057 , 82.057 , 81.62 , 81.665 , 1.02E+11 , -0.437 , -0.002084961 , 1365.74 , 9647.38 , Bear 
81.64 , 81.77 , 81.59 , 81.631 , 5332000000 , -0.18 , -0.00018085 , 1365.74 , 9647.38 , Bull 
81.627 , 81.979 , 81.617 , 81.877 , 1.06E+11 , 0.362 , 0.001306805 , 1367.59 , 9633.93 , Bull 
81.877 , 82.229 , 81.781 , 81.911 , 1.15E+11 , 0.448 , 0.000180306 , 1372.18 , 9722.52 , Bear 
81.909 , 82.108 , 81.566 , 81.838 , 98316000000 , -0.542 , -0.000387221 , 1365.68 , 9723.24 , Bull 
81.838 , 82.517 , 81.721 , 82.368 , 1.12E+11 , 0.796 , 0.002803514 , 1374.09 , 9707.37 , Bear 
82.368 , 83.065 , 82.208 , 82.28 , 89999000000 , -0.857 , -0.000464238 , 1369.63 , 9777.03 , Bull 
82.3 , 82.36 , 82.2 , 82.348 , 6421000000 , 0.16 , 0.000358773 , 1369.63 , 9777.03 , Bear 
82.35 , 82.384 , 81.949 , 82.289 , 1.37E+11 , -0.435 , -0.000311271 , 1364.33 , 9698.59 , Bull 
82.29 , 82.848 , 82.206 , 82.817 , 1.60E+11 , 0.642 , 0.00277771 , 1343.36 , 9637.63 , Bull 
82.816 , 82.93 , 82.574 , 82.843 , 1.32E+11 , 0.356 , 0.000136323 , 1352.63 , 9576.06 , Bull 
82.842 , 83.167 , 82.697 , 82.914 , 1.86E+11 , 0.47 , 0.00037205 , 1365.91 , 9768.96 , Bear 
82.914 , 83.292 , 81.652 , 81.84 , 1.49E+11 , -1.64 , -0.005662247 , 1370.87 , 9929.74 , Bear 
81.91 , 82.075 , 80.577 , 81.29 , 37960000000 , -1.498 , -0.002928497 , 1370.87 , 9929.74 , Bull 
81.29 , 82.448 , 81.286 , 81.824 , 1.71E+11 , 1.162 , 0.002843583 , 1371.09 , 9889.86 , Bear 
81.825 , 82.039 , 80.603 , 81.063 , 2.20E+11 , -1.436 , -0.004058034 , 1395.95 , 9899.08 , Bear 
81.061 , 81.166 , 76.259 , 79.133 , 2.50E+11 , -4.907 , -0.010465042 , 1394.28 , 10050.52 , Bull 
79.132 , 79.74 , 78.254 , 79.523 , 2.64E+11 , 1.486 , 0.002135125 , 1402.6 , 10123.28 , Bull 
79.523 , 81.986 , 79.166 , 80.588 , 2.14E+11 , 2.82 , 0.005777622 , 1404.17 , 10129.83 , Bull 
80.59 , 81.019 , 80.59 , 81.019 , 10387000000 , 0.429 , 0.002316501 , 1404.17 , 10129.83 , Bull 
81.019 , 81.313 , 80.81 , 81.225 , 1.28E+11 , 0.503 , 0.001102842 , 1409.75 , 10141.99 , Bear 
81.225 , 81.225 , 80.84 , 81.042 , 1.33E+11 , -0.385 , -0.00097957 , 1405.52 , 10141.99 , Bear 
81.043 , 81.068 , 80.7 , 80.873 , 1.45E+11 , -0.368 , -0.000906597 , 1402.89 , 10086.49 , Bull 
80.873 , 81.049 , 80.761 , 81.019 , 1.25E+11 , 0.288 , 0.000783325 , 1392.78 , 10127.08 , Bull 
81.019 , 81.488 , 80.869 , 81.345 , 1.07E+11 , 0.619 , 0.001743985 , 1397.11 , 10011.47 , Bull 
81.31 , 81.606 , 81.288 , 81.578 , 7622000000 , 0.318 , 0.00124219 , 1397.11 , 10011.47 , Bull 
81.578 , 81.841 , 81.515 , 81.719 , 1.12E+11 , 0.326 , 0.00074999 , 1416.51 , 10018.24 , Bull 
81.719 , 82.526 , 81.54 , 82.501 , 1.50E+11 , 0.986 , 0.004136169 , 1412.52 , 10255.15 , Bull 
82.5 , 83.208 , 82.412 , 83.139 , 1.65E+11 , 0.796 , 0.003345584 , 1405.54 , 10182.57 , Bull 
83.138 , 83.435 , 82.561 , 83.417 , 1.77E+11 , 0.874 , 0.00144977 , 1403.28 , 10114.79 , Bull 
83.418 , 84.728 , 83.35 , 84.06 , 1.69E+11 , 1.378 , 0.003334819 , 1408.47 , 10083.56 , Bull 
84.08 , 84.381 , 83.98 , 84.166 , 6951000000 , 0.401 , 0.000547302 , 1408.47 , 10083.56 , Bull 
84.167 , 84.476 , 83.851 , 84.352 , 1.36E+11 , 0.625 , 0.000958696 , 1419.04 , 10109.87 , Bull 
84.352 , 85.235 , 84.159 , 84.971 , 1.17E+11 , 1.076 , 0.003175345 , 1413.38 , 10050.39 , Bull 
84.972 , 85.519 , 84.838 , 85.44 , 1.44E+11 , 0.681 , 0.00239051 , 1398.96 , 9819.99 , Bear 
85.44 , 85.477 , 84.588 , 84.888 , 1.40E+11 , -0.889 , -0.002814938 , 1398.08 , 9767.61 , Bear 
84.889 , 85.387 , 84.663 , 84.756 , 1.22E+11 , -0.724 , -0.000675849 , 1398.08 , 9688.45 , Bull 
84.843 , 85.152 , 84.7 , 85.124 , 8671000000 , 0.452 , 0.001881571 , 1398.08 , 9688.45 , Bear 
85.124 , 85.128 , 84.357 , 84.448 , 1.14E+11 , -0.771 , -0.003462655 , 1382.2 , 9546.26 , Bear 
84.447 , 84.571 , 83.458 , 83.751 , 1.70E+11 , -1.113 , -0.003599367 , 1358.59 , 9538.02 , Bear 
83.751 , 84.258 , 83.569 , 83.732 , 1.36E+11 , -0.689 , -9.85365E-05 , 1368.71 , 9458.74 , Bear 
83.733 , 83.824 , 82.95 , 83.665 , 1.61E+11 , -0.874 , -0.000347649 , 1387.57 , 9524.79 , Bear 
83.667 , 83.75 , 82.954 , 83.12 , 1.17E+11 , -0.796 , -0.002838281 , 1370.26 , 9637.99 , Bear 
83.13 , 83.256 , 82.95 , 83.086 , 7488000000 , -0.306 , -0.000177683 , 1370.26 , 9637.99 , Bear 
83.086 , 83.193 , 82.177 , 82.475 , 1.47E+11 , -1.016 , -0.003205527 , 1369.57 , 9470.64 , Bull 
82.477 , 82.873 , 82.359 , 82.763 , 1.78E+11 , 0.514 , 0.0015139 , 1390.78 , 9464.71 , Bear 
82.765 , 83.094 , 82.25 , 82.49 , 1.94E+11 , -0.844 , -0.001434921 , 1385.14 , 9667.26 , Bear 
82.491 , 82.492 , 81.62 , 81.862 , 1.97E+11 , -0.872 , -0.003318953 , 1376.92 , 9588.38 , Bear 
81.862 , 82.106 , 81.661 , 81.83 , 48678000000 , -0.445 , -0.0001698 , 1378.53 , 9561.36 , Bull 
81.83 , 82.049 , 81.764 , 82.03 , 7069000000 , 0.285 , 0.00106016 , 1378.53 , 9561.36 , Bear 
82.03 , 82.42 , 81.628 , 81.669 , 1.20E+11 , -0.792 , -0.001915474 , 1366.94 , 9542.17 , Bear 
81.669 , 81.969 , 81.259 , 81.381 , 1.68E+11 , -0.71 , -0.001534216 , 1371.97 , 9468.04 , Bull 
81.381 , 82.785 , 81.346 , 82.248 , 1.68E+11 , 1.439 , 0.004602324 , 1390.69 , 9561.01 , Bear 
82.246 , 82.256 , 81.397 , 81.608 , 1.42E+11 , -0.859 , -0.003392612 , 1399.98 , 9561.83 , Bear 
81.607 , 81.62 , 81.04 , 81.21 , 81432000000 , -0.58 , -0.002123224 , 1403.36 , 9520.89 , Bull 
81.17 , 81.345 , 81 , 81.224 , 9092000000 , 0.345 , 7.48627E-05 , 1403.36 , 9520.89 , Bull 
81.224 , 81.687 , 80.996 , 81.232 , 1.04E+11 , 0.691 , 4.27729E-05 , 1397.91 , 9520.89 , Bear 
81.232 , 81.234 , 80.695 , 81.035 , 1.13E+11 , -0.539 , -0.00105451 , 1405.82 , 9350.95 , Bear 
81.04 , 81.187 , 80.43 , 80.601 , 1.34E+11 , -0.757 , -0.002332206 , 1402.31 , 9380.25 , Bear 
80.601 , 80.649 , 79.563 , 80.315 , 1.85E+11 , -1.086 , -0.001543766 , 1391.57 , 9380.25 , Bull 
80.327 , 80.936 , 80.201 , 80.62 , 1.84E+11 , 0.735 , 0.00164613 , 1369.1 , 9380.25 , Bull 
80.59 , 80.837 , 80.5 , 80.789 , 8443000000 , 0.337 , 0.000909439 , 1369.1 , 9380.25 , Bear 
80.789 , 80.827 , 80.156 , 80.169 , 1.61E+11 , -0.671 , -0.003345766 , 1369.58 , 9119.14 , Bull 
80.17 , 81.084 , 80.166 , 80.97 , 1.79E+11 , 0.918 , 0.004317673 , 1363.72 , 9181.65 , Bull 
80.97 , 81.321 , 80.613 , 81.031 , 1.97E+11 , 0.708 , 0.000327059 , 1354.58 , 9045.06 , Bear 
81.032 , 81.335 , 80.707 , 81.005 , 1.65E+11 , -0.628 , -0.000139372 , 1357.99 , 9009.65 , Bear 
81.005 , 81.084 , 80.337 , 80.796 , 1.68E+11 , -0.747 , -0.001121966 , 1353.39 , 8953.31 , Bear 
80.74 , 80.948 , 80.628 , 80.712 , 8883000000 , -0.32 , -0.000451751 , 1353.39 , 8953.31 , Bull 
80.712 , 81.063 , 80.67 , 80.859 , 1.42E+11 , 0.393 , 0.000790257 , 1338.35 , 8973.84 , Bull 
80.859 , 81.769 , 80.831 , 81.5 , 1.70E+11 , 0.938 , 0.003429243 , 1330.66 , 8900.74 , Bull 
81.499 , 81.806 , 80.937 , 81.727 , 1.44E+11 , 0.869 , 0.001207949 , 1324.8 , 8801.17 , Bear 
81.724 , 82.227 , 81.467 , 81.721 , 1.55E+11 , -0.76 , -3.1885E-05 , 1304.86 , 8876.59 , Bear 
81.721 , 81.859 , 81.478 , 81.694 , 1.07E+11 , -0.381 , -0.000143511 , 1295.22 , 8611.31 , Bear 
81.69 , 81.69 , 81.69 , 81.69 , 1000000 , 0 , -2.1265E-05 , 1295.22 , 8611.31 , Bear 
81.68 , 81.804 , 81.579 , 81.658 , 6478000000 , -0.225 , -0.000170157 , 1295.22 , 8611.31 , Bull 
81.658 , 82.079 , 81.318 , 81.98 , 1.37E+11 , 0.761 , 0.001709175 , 1315.99 , 8633.89 , Bull 
81.981 , 82.208 , 81.613 , 82.055 , 1.41E+11 , 0.595 , 0.000397136 , 1316.63 , 8729.29 , Bear 
82.055 , 82.168 , 81.79 , 82.026 , 1.51E+11 , -0.378 , -0.000153516 , 1318.86 , 8556.6 , Bear 
82.024 , 82.029 , 81.082 , 81.131 , 1.45E+11 , -0.947 , -0.004764705 , 1320.68 , 8563.38 , Bear 
81.131 , 81.289 , 80.698 , 80.79 , 1.40E+11 , -0.591 , -0.001829221 , 1317.82 , 8580.39 , Bull 
80.77 , 80.893 , 80.711 , 80.869 , 4339000000 , 0.182 , 0.000424465 , 1317.82 , 8580.39 , Bear 
80.869 , 81.026 , 80.758 , 80.864 , 71553000000 , -0.268 , -2.68526E-05 , 1317.82 , 8593.15 , Bull 
80.863 , 81.769 , 80.71 , 81.351 , 1.53E+11 , 1.059 , 0.002607676 , 1332.42 , 8657.08 , Bear 
81.349 , 81.5 , 80.661 , 80.938 , 1.36E+11 , -0.839 , -0.002210427 , 1313.32 , 8633.19 , Bear 
80.937 , 81.321 , 80.555 , 80.88 , 1.52E+11 , -0.766 , -0.000311326 , 1310.33 , 8542.73 , Bear 
80.879 , 80.884 , 80.049 , 80.26 , 1.27E+11 , -0.835 , -0.003341987 , 1278.04 , 8440.25 , Bear 
80.32 , 80.323 , 80.16 , 80.224 , 4798000000 , -0.163 , -0.000194843 , 1278.04 , 8440.25 , Bear 
80.224 , 80.39 , 79.977 , 80.112 , 1.04E+11 , -0.413 , -0.000606738 , 1278.18 , 8295.63 , Bull 
80.109 , 80.329 , 79.983 , 80.179 , 1.08E+11 , 0.346 , 0.000363061 , 1285.5 , 8382 , Bear 
80.179 , 80.21 , 79.694 , 79.866 , 1.35E+11 , -0.516 , -0.001698702 , 1315.13 , 8533.53 , Bull 
79.865 , 80.46 , 79.834 , 80.355 , 1.40E+11 , 0.626 , 0.002650972 , 1314.99 , 8639.72 , Bear 
80.356 , 80.396 , 79.963 , 80.3 , 1.26E+11 , -0.433 , -0.00029736 , 1325.66 , 8459.26 , Bull 
80.33 , 80.414 , 80.2 , 80.355 , 5230000000 , 0.214 , 0.00029736 , 1325.66 , 8459.26 , Bear 
80.356 , 80.687 , 80.083 , 80.198 , 1.14E+11 , -0.604 , -0.000849368 , 1308.93 , 8624.9 , Bull 
80.198 , 80.637 , 80.105 , 80.499 , 1.21E+11 , 0.532 , 0.001626948 , 1324.18 , 8536.72 , Bull 
80.5 , 81.055 , 80.379 , 80.846 , 1.34E+11 , 0.676 , 0.001868052 , 1314.88 , 8587.84 , Bear 
80.846 , 81.025 , 80.48 , 80.581 , 1.59E+11 , -0.545 , -0.001425885 , 1329.1 , 8568.89 , Bear 
80.581 , 80.671 , 79.99 , 80.05 , 1.17E+11 , -0.681 , -0.002871316 , 1342.84 , 8569.32 , Bull 
80.05 , 80.181 , 80.015 , 80.156 , 4557000000 , 0.166 , 0.0005747 , 1342.84 , 8569.32 , Bull 
80.154 , 80.366 , 80.021 , 80.198 , 1.03E+11 , 0.345 , 0.000227501 , 1344.78 , 8721.02 , Bull 
80.197 , 80.321 , 80.05 , 80.245 , 83130000000 , 0.271 , 0.000254444 , 1357.98 , 8655.87 , Bull 
80.242 , 80.416 , 80.011 , 80.367 , 91453000000 , 0.405 , 0.000659776 , 1355.69 , 8752.31 , Bull 
80.371 , 80.79 , 80.332 , 80.49 , 1.19E+11 , 0.458 , 0.00066417 , 1325.51 , 8824.07 , Bear 
80.489 , 80.6 , 80.134 , 80.43 , 1.01E+11 , -0.466 , -0.000323859 , 1335.02 , 8798.35 , Bull 
80.4 , 80.496 , 80.27 , 80.461 , 5304000000 , 0.226 , 0.000167357 , 1335.02 , 8798.35 , Bull 
80.461 , 80.979 , 80.46 , 80.759 , 1.10E+11 , 0.519 , 0.001605507 , 1313.72 , 8734.62 , Bull 
80.76 , 81.264 , 80.657 , 81.048 , 1.21E+11 , 0.607 , 0.00155137 , 1319.99 , 8663.99 , Bear 
81.048 , 81.181 , 80.554 , 80.741 , 1.16E+11 , -0.627 , -0.001648178 , 1331.85 , 8730.49 , Bear 
80.741 , 80.852 , 80.26 , 80.7 , 1.27E+11 , -0.592 , -0.000220589 , 1329.04 , 8874.11 , Bull 
80.7 , 81.146 , 80.551 , 80.81 , 98587000000 , 0.595 , 0.000591572 , 1362.16 , 9006.78 , Bull 
80.8 , 80.93 , 80.7 , 80.83 , 5696000000 , 0.23 , 0.000107472 , 1362.16 , 9006.78 , Bear 
80.832 , 80.867 , 80.53 , 80.785 , 66588000000 , -0.337 , -0.000241849 , 1365.51 , 9003.48 , Bull 
80.783 , 81.182 , 80.777 , 81.074 , 90568000000 , 0.405 , 0.001550871 , 1374.02 , 9066.59 , Bear 
81.075 , 81.098 , 80.765 , 80.874 , 87742000000 , -0.333 , -0.001072677 , 1374.02 , 9104.17 , Bull 
80.873 , 81.408 , 80.79 , 81.267 , 91459000000 , 0.618 , 0.002105304 , 1367.58 , 9079.8 , Bear 
81.266 , 81.47 , 80.498 , 80.66 , 88672000000 , -0.972 , -0.00325601 , 1354.68 , 9020.75 , Bull 
80.6 , 80.68 , 80.49 , 80.669 , 4891000000 , 0.19 , 4.84556E-05 , 1354.68 , 9020.75 , Bear 
80.669 , 80.826 , 80.1 , 80.34 , 88978000000 , -0.726 , -0.001774846 , 1352.46 , 8896.88 , Bear 
80.34 , 80.356 , 78.452 , 79.456 , 1.41E+11 , -1.904 , -0.00480513 , 1341.47 , 8857.73 , Bear 
79.457 , 79.568 , 78.637 , 78.858 , 1.16E+11 , -0.931 , -0.00328094 , 1341.45 , 8851 , Bull 
78.86 , 79.598 , 78.461 , 79 , 1.18E+11 , 1.137 , 0.000781333 , 1334.76 , 8720.01 , Bull 
79.001 , 79.271 , 78.98 , 79.14 , 84709000000 , 0.291 , 0.000768955 , 1356.78 , 8724.12 , Bear 
79.11 , 79.16 , 78.941 , 79.06 , 5662000000 , -0.219 , -0.000439236 , 1356.78 , 8724.12 , Bear 
79.065 , 79.177 , 78.948 , 79.039 , 74516000000 , -0.229 , -0.000115373 , 1353.64 , 8724.12 , Bull 
79.038 , 79.272 , 78.818 , 79.175 , 92047000000 , 0.454 , 0.000746635 , 1363.67 , 8755 , Bear 
79.173 , 79.315 , 78.705 , 78.814 , 90236000000 , -0.61 , -0.001984702 , 1372.78 , 8726.74 , Bear 
78.815 , 79.026 , 78.213 , 78.547 , 1.08E+11 , -0.813 , -0.001473767 , 1376.51 , 8795.55 , Bear 
78.546 , 78.726 , 78.28 , 78.54 , 82098000000 , -0.446 , -3.87054E-05 , 1362.66 , 8669.87 , Bear 
78.54 , 78.54 , 78.118 , 78.38 , 7488000000 , -0.422 , -0.000885638 , 1362.66 , 8669.87 , Bear 
78.38 , 78.552 , 78.052 , 78.303 , 91539000000 , -0.5 , -0.000426858 , 1350.52 , 8508.32 , Bear 
78.302 , 78.686 , 77.826 , 77.988 , 97275000000 , -0.86 , -0.001750618 , 1338.31 , 8488.09 , Bear 
77.99 , 78.166 , 77.57 , 77.939 , 90272000000 , -0.596 , -0.000272954 , 1337.89 , 8365.9 , Bear 
77.939 , 78.02 , 77.627 , 77.82 , 92372000000 , -0.393 , -0.000663603 , 1360.02 , 8443.1 , Bear 
77.828 , 77.861 , 76.713 , 76.77 , 1.07E+11 , -1.148 , -0.005899686 , 1385.97 , 8566.64 , Bull 
76.73 , 77.64 , 76.73 , 77.343 , 13938000000 , 0.91 , 0.003229473 , 1385.97 , 8566.64 , Bull 
77.343 , 78.03 , 76.292 , 77.571 , 1.47E+11 , 1.738 , 0.001278377 , 1385.3 , 8635.44 , Bear 
77.573 , 77.811 , 76.957 , 77.285 , 1.23E+11 , -0.854 , -0.001604179 , 1379.32 , 8695.06 , Bear 
77.282 , 77.374 , 76.778 , 77.13 , 1.25E+11 , -0.596 , -0.00087188 , 1375.32 , 8641.85 , Bull 
77.13 , 80.232 , 77.001 , 79.089 , 2.22E+11 , 3.231 , 0.010892753 , 1365 , 8653.18 , Bear 
79.098 , 79.407 , 78.316 , 78.394 , 1.54E+11 , -1.091 , -0.00383326 , 1390.99 , 8555.11 , Bear 
78.38 , 78.46 , 77.579 , 78.238 , 18696000000 , -0.881 , -0.000865085 , 1390.99 , 8555.11 , Bear 
78.248 , 78.338 , 77.497 , 77.669 , 1.45E+11 , -0.841 , -0.003170026 , 1394.23 , 8726.29 , Bear 
77.666 , 77.822 , 76.696 , 77.14 , 1.94E+11 , -1.126 , -0.002968079 , 1401.35 , 8803.31 , Bear 
77.14 , 77.146 , 76.345 , 76.826 , 1.54E+11 , -0.801 , -0.001771413 , 1402.22 , 8881.16 , Bull 
76.826 , 77.229 , 76.305 , 76.937 , 1.54E+11 , 0.924 , 0.000627026 , 1402.8 , 8978.6 , Bear 
76.938 , 77.016 , 76.509 , 76.67 , 1.03E+11 , -0.507 , -0.001509785 , 1405.87 , 8891.44 , Bull 
76.789 , 76.933 , 76.71 , 76.871 , 7076000000 , 0.223 , 0.001137068 , 1405.87 , 8891.44 , Bear 
76.871 , 77.09 , 76.589 , 76.811 , 95072000000 , -0.501 , -0.000339112 , 1404.11 , 8885.15 , Bear 
76.811 , 76.925 , 76.647 , 76.736 , 89124000000 , -0.278 , -0.000424262 , 1403.93 , 8929.88 , Bear 
76.736 , 76.793 , 76.405 , 76.616 , 86461000000 , -0.388 , -0.000679683 , 1405.53 , 8925.04 , Bull 
76.617 , 76.707 , 76.446 , 76.63 , 95480000000 , 0.261 , 7.93511E-05 , 1415.51 , 9092.76 , Bear 
76.632 , 76.962 , 75.95 , 76.5 , 1.11E+11 , -1.012 , -0.00073739 , 1418.16 , 9162.5 , Bull 
