Date,Open,High,Low,Close,Volume,Range,Change,SP500,ForIndex,Class
11/18/2011,1.60494,1.60937,1.59358,1.5984,50482000000,-0.01579,-0.001767918,1215.65,5362.9,Bull
11/20/2011,1.5978,1.6007,1.5962,1.59997,3953000000,0.0045,0.000426369,1215.65,5362.9,Bear
11/21/2011,1.6,1.60841,1.5898,1.59415,51264000000,-0.01861,-0.001582656,1192.98,5222.6,Bear
11/22/2011,1.59418,1.5954,1.57585,1.57994,64836000000,-0.01955,-0.003888589,1188.04,5206.8,Bear
11/23/2011,1.57991,1.58362,1.57412,1.57879,63433000000,-0.0095,-0.000316228,1161.79,5139.8,Bear
11/24/2011,1.57886,1.57934,1.57254,1.57572,40766000000,-0.0068,-0.00084532,1161.79,5127.6,Bear
11/25/2011,1.57565,1.57662,1.55753,1.5587,50917000000,-0.01909,-0.004716512,1158.67,5164.6,Bull
11/27/2011,1.5588,1.5627,1.5582,1.55881,3680000000,0.0045,3.06E-05,1158.67,5164.6,Bear
11/28/2011,1.5588,1.56461,1.5527,1.55474,94464000000,-0.01191,-0.001135411,1192.55,5312.8,Bull
11/29/2011,1.55474,1.55949,1.54841,1.55715,1.49E+11,0.01108,0.000672678,1195.19,5337,Bull
11/30/2011,1.5571,1.56481,1.55471,1.56106,1.39E+11,0.0101,0.001089146,1246.96,5505.4,Bear
12/1/2011,1.56106,1.56671,1.55112,1.55881,1.32E+11,-0.01559,-0.000626412,1244.58,5489.3,Bull
12/2/2011,1.55881,1.57869,1.55805,1.5774,1.27E+11,0.02064,0.005148653,1244.28,5552.3,Bear
12/4/2011,1.5774,1.5775,1.57492,1.57657,2869000000,-0.00258,-0.000228578,1244.28,5552.3,Bear
12/5/2011,1.57657,1.57681,1.5655,1.57086,1.09E+11,-0.01131,-0.001575777,1257.08,5568,Bull
12/6/2011,1.57086,1.58215,1.57038,1.57535,1.31E+11,0.01177,0.001239576,1258.47,5568.7,Bull
12/7/2011,1.57534,1.58356,1.56677,1.57933,1.33E+11,0.01679,0.001095828,1261.01,5546.9,Bear
12/8/2011,1.57939,1.58403,1.57108,1.57718,1.24E+11,-0.01295,-0.000591624,1234.35,5483.8,Bull
12/9/2011,1.57724,1.58614,1.57471,1.5798,1.02E+11,0.01143,0.000720848,1255.19,5529.2,Bear
12/11/2011,1.5802,1.5812,1.5784,1.57919,3645000000,-0.0028,-0.000167724,1255.19,5529.2,Bull
12/12/2011,1.57915,1.58965,1.57189,1.5859,1.31E+11,0.01776,0.001841414,1236.47,5427.9,Bear
12/13/2011,1.58594,1.59103,1.57387,1.57619,1.40E+11,-0.01716,-0.002667231,1225.73,5490.1,Bear
12/14/2011,1.57617,1.57684,1.55301,1.55578,1.47E+11,-0.02383,-0.005660384,1211.82,5366.8,Bull
12/15/2011,1.55576,1.56354,1.55405,1.56293,1.15E+11,0.00949,0.001991343,1215.75,5400.9,Bear
12/16/2011,1.56293,1.56458,1.54538,1.553,1.13E+11,-0.0192,-0.002768072,1219.66,5387.3,Bear
12/18/2011,1.5535,1.5535,1.5499,1.55107,3655000000,-0.0036,-0.000540058,1219.66,5387.3,Bear
12/19/2011,1.55107,1.55759,1.54756,1.5504,1.17E+11,-0.01003,-0.000187638,1205.35,5365,Bear
12/20/2011,1.55044,1.55675,1.5435,1.54635,1.21E+11,-0.01325,-0.001135961,1241.3,5419.6,Bear
12/21/2011,1.54632,1.54931,1.53559,1.54046,1.08E+11,-0.01372,-0.001657373,1243.72,5389.7,Bull
12/22/2011,1.54046,1.54456,1.53729,1.54423,97618000000,0.00727,0.00106156,1254,5457,Bear
12/23/2011,1.54426,1.54748,1.54165,1.5435,39865000000,-0.00583,-0.000205351,1265.33,5512.7,Bear
12/25/2011,1.5435,1.5444,1.54069,1.54069,3600000000,-0.00371,-0.00079137,1265.33,5512.7,Bull
12/26/2011,1.54069,1.54566,1.53689,1.54446,72997000000,0.00877,0.001061401,1265.33,5512.7,Bear
12/27/2011,1.54446,1.55104,1.53439,1.53533,91309000000,-0.01665,-0.002574929,1265.43,5512.7,Bull
12/28/2011,1.53534,1.55173,1.53514,1.55012,97433000000,0.01659,0.004163584,1249.64,5507.4,Bear
12/29/2011,1.55012,1.55348,1.53666,1.54336,93907000000,-0.01682,-0.001898079,1263.02,5566.8,Bull
12/30/2011,1.54336,1.56639,1.54241,1.5609,82501000000,0.02398,0.00490784,1257.6,5572.3,Bear
1/1/2012,1.5599,1.561,1.55305,1.55703,3690000000,-0.00795,-0.0010781,1257.6,5572.3,Bear
1/2/2012,1.55714,1.55747,1.54334,1.5487,92355000000,-0.01413,-0.002329682,1257.6,5572.3,Bull
1/3/2012,1.5486,1.56452,1.54536,1.55958,1.26E+11,0.01916,0.003040359,1277.06,5699.9,Bear
1/4/2012,1.55958,1.56269,1.54504,1.5509,1.29E+11,-0.01765,-0.002423861,1277.3,5668.5,Bear
1/5/2012,1.55097,1.55629,1.54458,1.54483,1.35E+11,-0.01171,-0.001703101,1281.06,5624.3,Bull
1/6/2012,1.5448,1.55784,1.54056,1.5544,1.25E+11,0.01728,0.002682093,1277.81,5649.7,Bear
1/8/2012,1.5544,1.55489,1.5509,1.55415,7110000000,-0.00399,-6.99E-05,1277.81,5649.7,Bull
1/9/2012,1.55415,1.56024,1.54745,1.55871,1.20E+11,0.01279,0.001272389,1280.7,5612.3,Bull
1/10/2012,1.55872,1.56385,1.5512,1.56054,1.19E+11,0.01265,0.000509583,1292.08,5696.7,Bull
1/11/2012,1.56056,1.57798,1.55826,1.57461,1.39E+11,0.01972,0.0038981,1292.48,5670.8,Bull
1/12/2012,1.57438,1.58829,1.57177,1.58421,1.40E+11,0.01652,0.002639745,1295.5,5662.4,Bull
1/13/2012,1.58421,1.58878,1.58104,1.5868,1.22E+11,0.00774,0.000709441,1289.09,5636.6,Bull
1/15/2012,1.5866,1.58816,1.5858,1.5878,3630000000,0.00236,0.000273606,1289.09,5636.6,Bull
1/16/2012,1.5878,1.59541,1.58348,1.58963,1.09E+11,0.01193,0.000500253,1289.09,5657.4,Bull
1/17/2012,1.58963,1.60586,1.5895,1.59567,1.50E+11,0.01636,0.00164703,1293.67,5694,Bull
1/18/2012,1.59567,1.60371,1.59448,1.59721,1.43E+11,0.00923,0.000418941,1308.04,5702.4,Bear
1/19/2012,1.59721,1.6009,1.58371,1.59061,1.50E+11,-0.01719,-0.001798312,1314.5,5741.1,Bull
1/20/2012,1.59061,1.60161,1.58663,1.5996,1.27E+11,0.01498,0.002447687,1315.38,5728.5,Bear
1/22/2012,1.6001,1.6009,1.5979,1.59916,5513000000,-0.003,-0.000119477,1315.38,5728.5,Bear
1/23/2012,1.59902,1.60137,1.59204,1.59829,1.15E+11,-0.00933,-0.000236336,1316,5782.6,Bear
1/24/2012,1.5983,1.60159,1.57507,1.58157,1.45E+11,-0.02652,-0.004567164,1314.65,5751.9,Bull
1/25/2012,1.58164,1.59351,1.57688,1.59274,1.36E+11,0.01663,0.003056469,1326.06,5723,Bear
1/26/2012,1.59272,1.59897,1.58794,1.59229,1.31E+11,-0.01103,-0.000122719,1318.43,5795.2,Bear
1/27/2012,1.59228,1.59661,1.58252,1.5851,1.18E+11,-0.01409,-0.001965502,1316.33,5733.5,Bear
1/29/2012,1.5863,1.5868,1.58207,1.58261,4628000000,-0.00473,-0.00068276,1316.33,5733.5,Bull
1/30/2012,1.58256,1.60484,1.58228,1.60253,1.36E+11,0.02256,0.005432263,1313.01,5671.1,Bull
1/31/2012,1.60253,1.61634,1.60238,1.61339,1.52E+11,0.01396,0.002933192,1312.41,5681.6,Bull
2/1/2012,1.61333,1.62303,1.61275,1.62013,1.57E+11,0.01028,0.001810503,1324.09,5790.7,Bear
2/2/2012,1.62017,1.62773,1.61209,1.61328,1.60E+11,-0.01564,-0.001840114,1325.54,5796.1,Bear
2/3/2012,1.61334,1.61713,1.60359,1.6107,1.48E+11,-0.01354,-0.000695091,1344.9,5901.1,Bear
2/5/2012,1.6106,1.6108,1.6069,1.60974,4152000000,-0.0039,-0.000258923,1344.9,5901.1,Bull
2/6/2012,1.60974,1.61845,1.60892,1.61254,1.55E+11,0.00953,0.000754761,1344.33,5892.2,Bear
2/7/2012,1.61254,1.61617,1.60272,1.60631,1.72E+11,-0.01345,-0.001681133,1347.05,5890.3,Bull
2/8/2012,1.60631,1.6124,1.60324,1.60984,1.49E+11,0.00916,0.000953351,1349.96,5875.9,Bear
2/9/2012,1.60986,1.6137,1.60055,1.60949,1.54E+11,-0.01315,-9.44E-05,1351.95,5895.5,Bear
2/10/2012,1.60946,1.61122,1.59628,1.6007,1.48E+11,-0.01494,-0.002378338,1342.64,5852.4,Bear
2/12/2012,1.6007,1.6008,1.598,1.60002,4528000000,-0.0028,-0.000184534,1342.64,5852.4,Bull
2/13/2012,1.60002,1.60768,1.59808,1.60237,1.73E+11,0.0096,0.000637394,1351.77,5905.7,Bull
2/14/2012,1.60237,1.61704,1.60068,1.6133,2.00E+11,0.01636,0.002952328,1350.5,5899.9,Bear
2/15/2012,1.6133,1.61843,1.5986,1.60909,2.02E+11,-0.01983,-0.001134798,1343.23,5892.2,Bull
2/16/2012,1.60907,1.61856,1.6075,1.61751,1.87E+11,0.01106,0.002266638,1358.04,5885.4,Bull
2/17/2012,1.61751,1.62625,1.61478,1.625,1.76E+11,0.01147,0.002006391,1361.23,5905.1,Bear
2/19/2012,1.6253,1.6259,1.62402,1.62477,4103000000,-0.00188,-6.15E-05,1361.23,5905.1,Bear
2/20/2012,1.62477,1.62516,1.62034,1.62267,1.20E+11,-0.00482,-0.000561685,1361.23,5945.3,Bear
2/21/2012,1.62267,1.62279,1.61005,1.61574,1.98E+11,-0.01274,-0.00185873,1362.21,5928.2,Bull
2/22/2012,1.61574,1.62731,1.61559,1.62318,1.90E+11,0.01172,0.001995206,1357.66,5916.5,Bear
2/23/2012,1.62318,1.62539,1.60844,1.61421,2.05E+11,-0.01695,-0.002406649,1363.46,5937.9,Bear
2/24/2012,1.61421,1.61599,1.60304,1.612,1.72E+11,-0.01295,-0.000594996,1365.74,5935.1,Bear
2/26/2012,1.6108,1.6129,1.60797,1.60967,5633000000,-0.00493,-0.000628187,1365.74,5935.1,Bull
2/27/2012,1.60967,1.62758,1.60714,1.62679,1.93E+11,0.02044,0.004594644,1367.59,5915.5,Bear
2/28/2012,1.62679,1.63289,1.62508,1.62559,1.97E+11,-0.00781,-0.000320475,1372.18,5927.9,Bull
2/29/2012,1.62559,1.63438,1.62144,1.63282,1.77E+11,0.01294,0.001927292,1365.68,5871.5,Bear
3/1/2012,1.63289,1.63332,1.62526,1.62744,1.77E+11,-0.00806,-0.001433325,1374.09,5931.3,Bear
3/2/2012,1.62744,1.6305,1.62349,1.6264,1.57E+11,-0.00701,-0.00027762,1369.63,5911.1,Bull
3/4/2012,1.6273,1.6282,1.6259,1.62641,4053000000,0.0023,2.67E-06,1369.63,5911.1,Bear
3/5/2012,1.62641,1.63409,1.61822,1.61945,1.61E+11,-0.01587,-0.001862492,1364.33,5874.8,Bear
3/6/2012,1.61945,1.6208,1.6125,1.61592,1.18E+11,-0.0083,-0.000947688,1343.36,5765.8,Bull
3/7/2012,1.61592,1.62426,1.61374,1.6201,1.62E+11,0.01052,0.001121966,1352.63,5791.4,Bear
3/8/2012,1.62008,1.62123,1.60381,1.60638,1.93E+11,-0.01742,-0.003693534,1365.91,5859.7,Bull
3/9/2012,1.60642,1.60869,1.59766,1.6076,1.84E+11,0.01103,0.000329709,1370.87,5887.5,Bear
3/11/2012,1.6076,1.6098,1.60624,1.60685,19748000000,-0.00356,-0.00020266,1370.87,5887.5,Bull
3/12/2012,1.60685,1.61986,1.60268,1.617,1.82E+11,0.01718,0.002734683,1371.09,5892.8,Bear
3/13/2012,1.617,1.61842,1.59774,1.60697,2.41E+11,-0.02068,-0.002702251,1395.95,5955.9,Bear
3/14/2012,1.60697,1.61308,1.5981,1.59889,2.24E+11,-0.01498,-0.002189183,1394.28,5945.4,Bull
3/15/2012,1.59889,1.61695,1.59823,1.61448,2.18E+11,0.01872,0.004214083,1402.6,5940.7,Bull
3/16/2012,1.61448,1.62559,1.606,1.6232,2.03E+11,0.01959,0.002339365,1404.17,5965.6,Bear
3/18/2012,1.6232,1.6258,1.62109,1.62215,7702000000,-0.00471,-0.000281023,1404.17,5965.6,Bull
3/19/2012,1.62215,1.6327,1.6203,1.6307,1.68E+11,0.0124,0.00228306,1409.75,5961.1,Bull
3/20/2012,1.63076,1.64003,1.62921,1.63579,1.68E+11,0.01082,0.001353478,1405.52,5891.4,Bear
3/21/2012,1.63579,1.63839,1.62181,1.62458,1.79E+11,-0.01658,-0.002986447,1402.89,5892,Bear
3/22/2012,1.62462,1.62664,1.60912,1.61182,1.74E+11,-0.01752,-0.003424562,1392.78,5845.6,Bear
3/23/2012,1.61181,1.6141,1.60072,1.6041,1.57E+11,-0.01338,-0.002085102,1397.11,5854.9,Bear
3/25/2012,1.6036,1.6039,1.5996,1.60108,9157000000,-0.0043,-0.000818406,1397.11,5854.9,Bear
3/26/2012,1.60108,1.60372,1.5936,1.59801,1.61E+11,-0.01012,-0.00083354,1416.51,5902.7,Bull
3/27/2012,1.59801,1.60423,1.59422,1.60181,1.62E+11,0.01001,0.001031508,1412.52,5869.5,Bull
3/28/2012,1.60181,1.60827,1.59784,1.60806,1.80E+11,0.01043,0.001691249,1405.54,5809,Bear
3/29/2012,1.60806,1.61504,1.60157,1.60219,1.79E+11,-0.01347,-0.001588232,1403.28,5742,Bull
3/30/2012,1.6022,1.6132,1.59717,1.6108,1.68E+11,0.01603,0.002327604,1408.47,5768.5,Bull
4/1/2012,1.6111,1.61271,1.6097,1.61226,4833000000,0.00301,0.000393458,1408.47,5768.5,Bear
4/2/2012,1.61227,1.6176,1.6107,1.61129,1.58E+11,-0.0069,-0.000261368,1419.04,5874.9,Bull
4/3/2012,1.61124,1.63045,1.6091,1.63033,1.74E+11,0.02135,0.005101808,1413.38,5838.3,Bull
4/4/2012,1.63033,1.63631,1.62566,1.63222,1.79E+11,0.01065,0.000503175,1398.96,5703.8,Bear
4/5/2012,1.63222,1.63504,1.62626,1.63157,1.73E+11,-0.00878,-0.000172984,1398.08,5723.7,Bull
4/6/2012,1.63156,1.64272,1.63151,1.638,1.73E+11,0.01121,0.001708186,1398.08,5723.7,Bull
4/8/2012,1.6382,1.63922,1.6359,1.63912,6388000000,0.00332,0.000296852,1398.08,5723.7,Bear
4/9/2012,1.63912,1.64256,1.6313,1.63371,1.58E+11,-0.01126,-0.001435782,1382.2,5723.7,Bear
4/10/2012,1.63372,1.63427,1.6227,1.62591,1.94E+11,-0.01157,-0.002078465,1358.59,5595.5,Bull
4/11/2012,1.62591,1.63089,1.62366,1.62767,1.64E+11,0.00723,0.000469857,1368.71,5634.7,Bull
4/12/2012,1.62766,1.63843,1.62536,1.63678,1.80E+11,0.01307,0.002423951,1387.57,5710.5,Bear
4/13/2012,1.63679,1.63719,1.62912,1.6317,1.47E+11,-0.00807,-0.001349996,1370.26,5651.8,Bear
4/15/2012,1.632,1.63251,1.6295,1.6314,8047000000,-0.00301,-7.99E-05,1370.26,5651.8,Bear
4/16/2012,1.6314,1.63282,1.61653,1.62646,1.82E+11,-0.01629,-0.001317071,1369.57,5666.3,Bull
4/17/2012,1.62646,1.63382,1.62295,1.63308,1.80E+11,0.01087,0.001764073,1390.78,5767,Bull
4/18/2012,1.63307,1.64253,1.6307,1.63905,1.85E+11,0.01183,0.001584742,1385.14,5745.3,Bull
4/19/2012,1.63904,1.65992,1.63874,1.65178,1.82E+11,0.02118,0.003360001,1376.92,5744.5,Bear
4/20/2012,1.65178,1.65683,1.65,1.6501,35442000000,-0.00683,-0.000441939,1378.53,5772.1,Bull
4/22/2012,1.6508,1.65515,1.6496,1.65462,4780000000,0.00555,0.001188005,1378.53,5772.1,Bear
4/23/2012,1.65463,1.65475,1.64672,1.64912,1.10E+11,-0.00803,-0.001446011,1366.94,5665.6,Bull
4/24/2012,1.64913,1.65316,1.64311,1.65082,1.79E+11,0.01005,0.000447463,1371.97,5709.5,Bull
4/25/2012,1.65086,1.66686,1.64344,1.66459,1.99E+11,0.02342,0.003607559,1390.69,5718.9,Bear
4/26/2012,1.66458,1.67453,1.66231,1.66449,1.64E+11,-0.01222,-2.61E-05,1399.98,5748.7,Bull
4/27/2012,1.66448,1.67218,1.6623,1.6708,1.07E+11,0.00988,0.001643276,1403.36,5777.1,Bear
4/29/2012,1.6701,1.6732,1.66691,1.66944,9591000000,-0.00629,-0.000353652,1403.36,5777.1,Bear
4/30/2012,1.66949,1.67376,1.6635,1.66419,1.26E+11,-0.01026,-0.001367907,1397.91,5737.8,Bear
5/1/2012,1.66419,1.66467,1.64628,1.64878,1.72E+11,-0.01839,-0.004040197,1405.82,5812.2,Bear
5/2/2012,1.64878,1.65736,1.64519,1.64863,2.02E+11,-0.01217,-3.95E-05,1402.31,5758.1,Bear
5/3/2012,1.64866,1.65433,1.63579,1.63998,2.08E+11,-0.01854,-0.002284647,1391.57,5766.5,Bear
5/4/2012,1.64001,1.64634,1.63549,1.6368,2.16E+11,-0.01085,-0.000842935,1369.1,5655.1,Bull
5/6/2012,1.6368,1.63865,1.63417,1.63707,8677000000,0.00448,7.16E-05,1369.1,5655.1,Bull
5/7/2012,1.63707,1.6421,1.62697,1.64056,1.99E+11,0.01513,0.000924868,1369.58,5655.1,Bear
5/8/2012,1.64056,1.64156,1.63158,1.63599,1.95E+11,-0.00998,-0.001211474,1363.72,5554.5,Bull
5/9/2012,1.63597,1.65168,1.63215,1.63654,2.04E+11,0.01953,0.00014598,1354.58,5530,Bear
5/10/2012,1.63649,1.63791,1.62341,1.6271,2.14E+11,-0.0145,-0.00251238,1357.99,5544,Bear
5/11/2012,1.62715,1.63079,1.61463,1.6198,1.85E+11,-0.01616,-0.00195285,1353.39,5575.5,Bear
5/13/2012,1.6196,1.6212,1.61649,1.61712,8354000000,-0.00471,-0.000719146,1353.39,5575.5,Bull
5/14/2012,1.61705,1.62541,1.61598,1.61971,1.81E+11,0.00943,0.000695015,1338.35,5465.5,Bull
5/15/2012,1.61971,1.63027,1.61743,1.62496,1.94E+11,0.01284,0.001405411,1330.66,5437.6,Bear
5/16/2012,1.62498,1.62876,1.61052,1.61555,1.85E+11,-0.01824,-0.002522271,1324.8,5405.3,Bull
5/17/2012,1.61557,1.62425,1.61302,1.62276,1.85E+11,0.01123,0.00193389,1304.86,5338.4,Bull
5/18/2012,1.62276,1.63047,1.61663,1.6228,1.66E+11,0.01384,1.07E-05,1295.22,5267.6,Bear
5/20/2012,1.6248,1.6248,1.62098,1.62274,8335000000,-0.00382,-1.61E-05,1295.22,5267.6,Bear
5/21/2012,1.62274,1.62324,1.6058,1.60716,1.88E+11,-0.01744,-0.004189827,1315.99,5304.5,Bull
5/22/2012,1.60716,1.62086,1.60681,1.61779,1.77E+11,0.01405,0.002863032,1316.63,5403.3,Bull
5/23/2012,1.61779,1.62939,1.61322,1.62805,1.87E+11,0.01617,0.002745592,1318.86,5266.4,Bull
5/24/2012,1.62805,1.6405,1.62739,1.63916,1.79E+11,0.01311,0.002953609,1320.68,5350,Bull
5/25/2012,1.63916,1.6512,1.63826,1.6506,1.69E+11,0.01294,0.003020493,1317.82,5351.5,Bear
5/27/2012,1.6506,1.65116,1.64754,1.64844,8828000000,-0.00362,-0.000568696,1317.82,5351.5,Bull
5/28/2012,1.64844,1.65078,1.64499,1.64992,80175000000,0.00579,0.000389743,1317.82,5356.3,Bear
5/29/2012,1.64992,1.65464,1.64233,1.6465,1.66E+11,-0.01231,-0.000901152,1332.42,5391.1,Bear
5/30/2012,1.6465,1.64952,1.63148,1.63369,1.69E+11,-0.01804,-0.003392084,1313.32,5297.3,Bull
5/31/2012,1.63369,1.64174,1.6305,1.63721,1.60E+11,0.01124,0.000934738,1310.33,5320.9,Bull
6/1/2012,1.63721,1.64375,1.62838,1.6426,1.56E+11,0.01537,0.00142743,1278.04,5260.2,Bull
6/3/2012,1.6427,1.64552,1.6401,1.64521,8167000000,0.00542,0.000689522,1278.04,5260.2,Bear
6/4/2012,1.64521,1.64598,1.63404,1.63531,1.54E+11,-0.01194,-0.002621248,1278.18,5260.2,Bull
6/5/2012,1.63532,1.64718,1.63237,1.64391,1.60E+11,0.01481,0.002277945,1285.5,5260.2,Bear
6/6/2012,1.64391,1.64463,1.63477,1.6403,1.60E+11,-0.00986,-0.000954752,1315.13,5384.1,Bear
6/7/2012,1.64031,1.64655,1.63576,1.63749,1.63E+11,-0.01079,-0.000744628,1314.99,5447.8,Bear
6/8/2012,1.63749,1.63829,1.62112,1.6226,1.62E+11,-0.01717,-0.003967185,1325.66,5435.1,Bull
6/10/2012,1.6225,1.62432,1.621,1.62298,6616000000,0.00332,0.000101696,1325.66,5435.1,Bull
6/11/2012,1.62298,1.63894,1.62209,1.63666,1.62E+11,0.01685,0.0036453,1308.93,5432.4,Bull
6/12/2012,1.63666,1.64411,1.63549,1.63702,1.69E+11,0.00862,9.55E-05,1324.18,5473.7,Bear
6/13/2012,1.63702,1.63772,1.6168,1.61996,1.74E+11,-0.02092,-0.004549694,1314.88,5483.8,Bear
6/14/2012,1.61994,1.62246,1.60783,1.61623,1.96E+11,-0.01463,-0.001001127,1329.1,5467,Bull
6/15/2012,1.61623,1.61988,1.60934,1.6196,1.61E+11,0.01054,0.000904604,1342.84,5478.8,Bear
6/17/2012,1.6194,1.6194,1.61497,1.61536,7086000000,-0.00443,-0.001138444,1342.84,5478.8,Bull
6/18/2012,1.61536,1.62532,1.61088,1.62341,1.60E+11,0.01444,0.002158892,1344.78,5491.1,Bear
6/19/2012,1.62341,1.62488,1.61669,1.6219,1.53E+11,-0.00819,-0.000404143,1357.98,5586.3,Bear
6/20/2012,1.62186,1.62623,1.60425,1.60481,1.75E+11,-0.02198,-0.004600452,1355.69,5622.3,Bear
6/21/2012,1.60481,1.60664,1.5938,1.60205,1.86E+11,-0.01284,-0.000747556,1325.51,5566.4,Bear
6/22/2012,1.60201,1.60464,1.5951,1.5957,1.57E+11,-0.00954,-0.001724821,1335.02,5513.7,Bear
6/24/2012,1.5958,1.5966,1.59447,1.59521,8249000000,-0.00213,-0.000133382,1335.02,5513.7,Bull
6/25/2012,1.59521,1.60115,1.59127,1.59864,1.76E+11,0.00988,0.000932812,1313.72,5450.6,Bear
6/26/2012,1.59864,1.60434,1.5911,1.59861,1.81E+11,-0.01324,-8.15E-06,1319.99,5447,Bull
6/27/2012,1.59861,1.60798,1.59698,1.60651,1.77E+11,0.011,0.002140908,1331.85,5523.9,Bear
6/28/2012,1.60651,1.61178,1.59727,1.60188,1.74E+11,-0.01451,-0.001253454,1329.04,5493.1,Bull
6/29/2012,1.60188,1.60956,1.59876,1.6074,1.51E+11,0.0108,0.001493985,1362.16,5571.1,Bull
7/1/2012,1.6074,1.60772,1.6053,1.60743,6984000000,0.00242,8.11E-06,1362.16,5571.1,Bull
7/2/2012,1.60748,1.61397,1.60539,1.60843,1.03E+11,0.00858,0.000270095,1365.51,5640.6,Bear
7/3/2012,1.60845,1.61277,1.59903,1.60601,1.55E+11,-0.01374,-0.00065392,1374.02,5687.7,Bear
7/4/2012,1.60602,1.60904,1.59474,1.60161,1.53E+11,-0.0143,-0.001191473,1374.02,5684.5,Bear
7/5/2012,1.60159,1.60177,1.59429,1.59726,1.60E+11,-0.00748,-0.001181156,1367.58,5692.6,Bull
7/6/2012,1.59726,1.60775,1.59313,1.6052,1.52E+11,0.01462,0.002153535,1354.68,5662.6,Bear
7/8/2012,1.6057,1.6057,1.6005,1.60294,10608000000,-0.0052,-0.000611885,1354.68,5662.6,Bear
7/9/2012,1.60296,1.60416,1.58821,1.58994,1.76E+11,-0.01595,-0.003536531,1352.46,5627.3,Bull
7/10/2012,1.58995,1.59481,1.578,1.59251,2.20E+11,0.01681,0.000701433,1341.47,5664.1,Bull
7/11/2012,1.59251,1.61928,1.59038,1.61828,1.89E+11,0.0289,0.006971499,1341.45,5664.5,Bear
7/12/2012,1.61829,1.61851,1.60943,1.61522,1.75E+11,-0.00908,-0.000821983,1334.76,5608.3,Bear
7/13/2012,1.61522,1.61688,1.6076,1.6128,1.48E+11,-0.00928,-0.000651169,1356.78,5666.1,Bear
7/15/2012,1.6134,1.6149,1.61004,1.61181,7136000000,-0.00486,-0.000266669,1356.78,5666.1,Bear
7/16/2012,1.61183,1.61279,1.60049,1.60678,1.59E+11,-0.0123,-0.001357429,1353.64,5662.4,Bull
7/17/2012,1.6068,1.61778,1.60546,1.61256,1.61E+11,0.01232,0.001559465,1363.67,5629.1,Bull
7/18/2012,1.61256,1.61729,1.60684,1.61647,1.62E+11,0.01045,0.001051766,1372.78,5685.8,Bull
7/19/2012,1.61646,1.63387,1.61208,1.6321,1.89E+11,0.02179,0.004179116,1376.51,5714.2,Bear
7/20/2012,1.63209,1.6327,1.62643,1.63,1.57E+11,-0.00627,-0.00055916,1362.66,5651.8,Bear
7/22/2012,1.6301,1.63426,1.62961,1.62969,7661000000,-0.00465,-8.26E-05,1362.66,5651.8,Bear
7/23/2012,1.62969,1.63277,1.62613,1.62799,1.48E+11,-0.00664,-0.000453268,1350.52,5533.9,Bull
7/24/2012,1.62799,1.64283,1.62654,1.64177,1.82E+11,0.01629,0.003660583,1338.31,5499.2,Bear
7/25/2012,1.64177,1.64385,1.63118,1.63248,1.80E+11,-0.01267,-0.002464446,1337.89,5498.3,Bull
7/26/2012,1.63248,1.63824,1.62938,1.63582,1.66E+11,0.00886,0.000887644,1360.02,5573.2,Bull
7/27/2012,1.63582,1.647,1.62607,1.6423,1.75E+11,0.02093,0.001716979,1385.97,5627.2,Bear
7/29/2012,1.6418,1.6435,1.6386,1.64116,8695000000,-0.0049,-0.00030157,1385.97,5627.2,Bear
7/30/2012,1.64116,1.64746,1.6237,1.6313,1.83E+11,-0.02376,-0.002617087,1385.3,5693.6,Bear
7/31/2012,1.63132,1.63288,1.6224,1.62775,1.86E+11,-0.01048,-0.000946132,1379.32,5635.3,Bull
8/1/2012,1.62775,1.6439,1.62504,1.64355,2.11E+11,0.01886,0.004195217,1375.32,5712.8,Bear
8/2/2012,1.64355,1.6437,1.62278,1.62395,2.21E+11,-0.02092,-0.005210267,1365,5662.3,Bull
8/3/2012,1.62396,1.63965,1.62328,1.6391,2.19E+11,0.01637,0.004032797,1390.99,5787.3,Bull
8/5/2012,1.639,1.64749,1.6388,1.64218,11698000000,0.00869,0.000815308,1390.99,5787.3,Bear
8/6/2012,1.64217,1.64715,1.62967,1.63183,2.48E+11,-0.01748,-0.002745846,1394.23,5808.8,Bear
8/7/2012,1.63186,1.641,1.61753,1.63022,2.58E+11,-0.02347,-0.000428696,1401.35,5841.2,Bear
8/8/2012,1.63022,1.63136,1.61107,1.61108,2.16E+11,-0.02029,-0.005129111,1402.22,5845.9,Bull
8/9/2012,1.61108,1.62418,1.61108,1.62285,2.18E+11,0.0131,0.003161274,1402.8,5851.5,Bull
8/10/2012,1.62284,1.63125,1.6166,1.6274,1.75E+11,0.01465,0.001215932,1405.87,5847.1,Bull
8/12/2012,1.6269,1.62939,1.6264,1.62825,6456000000,0.00299,0.000226775,1405.87,5847.1,Bull
8/13/2012,1.6283,1.64093,1.62553,1.63775,1.63E+11,0.0154,0.002526521,1404.11,5831.9,Bull
8/14/2012,1.63775,1.64756,1.63223,1.64407,1.74E+11,0.01533,0.001672697,1403.93,5864.8,Bull
8/15/2012,1.64407,1.6591,1.63469,1.65325,1.81E+11,0.02441,0.002418227,1405.53,5833,Bear
8/16/2012,1.65325,1.65542,1.64201,1.64758,1.84E+11,-0.01341,-0.00149202,1415.51,5834.5,Bear
